form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
,	,	16	u	-	-	-	-	-	-	-	-
ἀλλ’	ἀλλά	17	c	-	-	-	-	-	-	-	-
ἐς	εἰς	18	r	-	-	-	-	-	-	-	-
τὸ	ὁ	19	l	-	s	-	-	-	n	a	-
ὄρος	ὄρος	20	n	-	s	-	-	-	n	a	-
ἐκδραμών	ἐκτρέχω	21	v	-	s	a	p	a	m	n	-
,	,	22	u	-	-	-	-	-	-	-	-
τὸ	ὁ	23	l	-	s	-	-	-	n	a	-
ἀπὸ	ἀπό	24	r	-	-	-	-	-	-	-	-
τοῦδε	ὅδε	25	p	-	s	-	-	-	n	g	-
κλῃζόμενον	κλῄζω1	26	v	-	s	p	p	e	n	a	-
ἱερόν	ἱερόν	27	n	-	s	-	-	-	n	a	-
,	,	28	u	-	-	-	-	-	-	-	-
οὐδὲν	οὐδείς	29	a	-	s	-	-	-	n	a	_
οὐ	οὐ	30	d	-	-	-	-	-	-	-	_
-δὲ	-δὲ	31	c	-	-	-	-	-	-	-	-
τότε	τότε	32	d	-	-	-	-	-	-	-	-
χειρῶν	χειρόω	33	v	-	s	p	p	a	m	n	-
ἔργον	ἔργον	34	n	-	s	-	-	-	n	a	-
,	,	35	u	-	-	-	-	-	-	-	-
ἀλλ’	ἀλλά	36	d	-	-	-	-	-	-	-	-
ἀρχὴν	ἀρχή	37	n	-	s	-	-	-	f	a	-
ἑαυτοῦ	ἑαυτοῦ	38	p	-	s	-	-	-	m	g	-
προστάτιν	προστάτις	39	n	-	s	-	-	-	f	a	-
ἀπέφηνε	ἀποφαίνω	40	v	3	s	a	i	a	-	-	-
καὶ	καί	41	c	-	-	-	-	-	-	-	-
ἐκάλεσε	καλέω	42	v	3	s	a	i	a	-	-	-
δημαρχίαν	δημαρχία	43	n	-	s	-	-	-	f	a	-
ἐς	εἰς	44	r	-	-	-	-	-	-	-	-
κώλυσιν	κώλῡσις	45	n	-	s	-	-	-	f	a	-
μάλιστα	μάλιστα	46	d	-	-	-	-	-	-	-	-
τῶν	ὁ	47	l	-	p	-	-	-	m	g	-
ὑπάτων	ὕπατος	48	n	-	p	-	-	-	m	g	-
ἀπὸ	ἀπό	49	r	-	-	-	-	-	-	-	-
τῆς	ὁ	50	l	-	s	-	-	-	f	g	-
βουλῆς	βουλή	51	n	-	s	-	-	-	f	g	-
αἱρουμένων	αἱρέω	52	v	-	p	p	p	e	m	g	-
μὴ	μή	53	d	-	-	-	-	-	-	-	-
ἐντελὲς	ἐντελής	54	a	-	s	-	-	-	n	a	-
αὐτοῖς	αὐτός	55	p	-	p	-	-	-	m	d	-
ἐπὶ	ἐπί	56	r	-	-	-	-	-	-	-	-
τῇ	ὁ	57	l	-	s	-	-	-	f	d	-
πολιτείᾳ	πολιτεία	58	n	-	s	-	-	-	f	d	-
τὸ	ὁ	59	l	-	s	-	-	-	n	a	-
κράτος	κράτος	60	n	-	s	-	-	-	n	a	-
εἶναι	εἰμί	61	v	-	-	p	n	a	-	-	-
.	.	62	u	-	-	-	-	-	-	-	-

ὅθεν	ὅθεν	1	d	-	-	-	-	-	-	-	-
δὴ	δή	2	d	-	-	-	-	-	-	-	-
καὶ	καί	3	d	-	-	-	-	-	-	-	-
μάλιστα	μάλιστα	4	d	-	-	-	-	-	-	-	-
δυσμενέστερον	δυσμενής	5	a	-	s	-	-	-	n	a	c
ἔτι	ἔτι	6	d	-	-	-	-	-	-	-	-
καὶ	καί	7	c	-	-	-	-	-	-	-	-
φιλονεικότερον	φιλόνεικος	8	a	-	s	-	-	-	n	a	c
ἐς	εἰς	9	r	-	-	-	-	-	-	-	-
ἀλλήλας	ἀλλήλων	10	p	-	p	-	-	-	f	a	-
αἱ	ὁ	11	l	-	p	-	-	-	f	n	-
ἀρχαὶ	ἀρχή	12	n	-	p	-	-	-	f	n	-
διετίθεντο	διατίθημι	13	v	3	p	i	i	e	-	-	-
ἀπὸ	ἀπό	14	r	-	-	-	-	-	-	-	-
τοῦδε	ὅδε	15	p	-	s	-	-	-	n	g	-
,	,	16	u	-	-	-	-	-	-	-	-
καὶ	καί	17	c	-	-	-	-	-	-	-	-
ἡ	ὁ	18	l	-	s	-	-	-	f	n	-
βουλὴ	βουλή	19	n	-	s	-	-	-	f	n	-
καὶ	καί	20	c	-	-	-	-	-	-	-	-
ὁ	ὁ	21	l	-	s	-	-	-	m	n	-
δῆμος	δῆμος	22	n	-	s	-	-	-	m	n	-
ἐς	εἰς	23	r	-	-	-	-	-	-	-	-
αὐτὰς	αὐτός	24	p	-	p	-	-	-	f	a	-
ἐμερίζετο	μερίζω	25	v	3	s	i	i	e	-	-	-
ὡς	ὡς	26	d	-	-	-	-	-	-	-	-
ἐν	ἐν	27	r	-	-	-	-	-	-	-	-
ταῖς	ὁ	28	l	-	p	-	-	-	f	d	-
τῶνδε	ὅδε	29	p	-	p	-	-	-	f	g	-
πλεονεξίαις	πλεονεξία	30	n	-	p	-	-	-	f	d	-
ἑκάτεροι	ἑκάτερος	31	a	-	p	-	-	-	m	n	-
τῶν	ὁ	32	l	-	p	-	-	-	m	g	-
ἑτέρων	ἕτερος	33	a	-	p	-	-	-	m	g	-
ἐπικρατοῦντες	ἐπικρατέω	34	v	-	p	p	p	a	m	n	-
.	.	35	u	-	-	-	-	-	-	-	-

Μάρκιός	Μάρκιος	1	n	-	s	-	-	-	m	n	-
τε	τε	2	d	-	-	-	-	-	-	-	-
ὁ	ὁ	3	l	-	s	-	-	-	m	n	-
Κοριολανὸς	Κοριολανὸς	4	n	-	s	-	-	-	m	n	-
ἐν	ἐν	5	r	-	-	-	-	-	-	-	-
ταῖσδε	ὅδε	6	a	-	p	-	-	-	f	d	_
ταῖς	ὁ	7	l	-	p	-	-	-	f	d	-
ἔρισιν	ἔρις	8	n	-	p	-	-	-	f	d	-
ἐξελαθεὶς	ἐξελαύνω	9	v	-	s	a	p	p	m	n	-
παρὰ	παρά	10	r	-	-	-	-	-	-	-	-
δίκην	δίκη	11	n	-	s	-	-	-	f	a	-
ἐς	εἰς	12	r	-	-	-	-	-	-	-	-
Οὐολούσκους	Οὐόλουσκος	13	n	-	p	-	-	-	m	a	-
ἔφυγέ	φεύγω	14	v	3	s	a	i	a	-	-	-
τε	τε	15	d	-	-	-	-	-	-	-	-
καὶ	καί	16	c	-	-	-	-	-	-	-	-
πόλεμον	πόλεμος	17	n	-	s	-	-	-	m	a	-
ἐπήγαγε	ἐπάγω	18	v	3	s	a	i	a	-	-	-
τῇ	ὁ	19	l	-	s	-	-	-	f	d	-
πατρίδι	πατρίς	20	n	-	s	-	-	-	f	d	-
.	.	21	u	-	-	-	-	-	-	-	-

καὶ	καί	1	d	-	-	-	-	-	-	-	-
τοῦτο	οὗτος	2	a	-	s	-	-	-	n	a	_
μόνον	μόνος	3	a	-	s	-	-	-	n	a	-
ἄν	ἄν1	4	d	-	-	-	-	-	-	-	-
τις	τις	5	p	-	s	-	-	-	m	n	-
εὕροι	εὑρίσκω	6	v	3	s	a	o	a	-	-	-
τῶν	ὁ	7	l	-	p	-	-	-	f	g	-
πάλαι	πάλαι	8	d	-	-	-	-	-	-	-	-
στάσεων	στάσις	9	n	-	p	-	-	-	f	g	-
ἔργον	ἔργον	10	n	-	s	-	-	-	n	a	-
ἔνοπλον	ἔνοπλος	11	a	-	s	-	-	-	n	a	-
,	,	12	u	-	-	-	-	-	-	-	-
καὶ	καί	13	c	-	-	-	-	-	-	-	-
τοῦθ’	οὗτος	14	p	-	s	-	-	-	n	a	-
ὑπ’	ὑπό	15	r	-	-	-	-	-	-	-	-
αὐτομόλου	αὐτόμολος	16	a	-	s	-	-	-	m	g	-
γενόμενον	γίγνομαι	17	v	-	s	a	p	m	n	a	-
,	,	18	u	-	-	-	-	-	-	-	-
ξίφος	ξίφος	19	n	-	s	-	-	-	n	a	-
δὲ	δέ	20	d	-	-	-	-	-	-	-	-
οὐδέν	οὐδείς	21	a	-	s	-	-	-	n	a	_
πω	πω	22	d	-	-	-	-	-	-	-	-
παρενεχθὲν	παραφέρω	23	v	-	s	a	p	p	n	a	-
ἐς	εἰς	24	r	-	-	-	-	-	-	-	-
ἐκκλησίαν	ἐκκλησία	25	n	-	s	-	-	-	f	a	-
οὐ	οὐ	26	d	-	-	-	-	-	-	-	_
-δὲ	-δὲ	27	c	-	-	-	-	-	-	-	-
φόνον	φόνος	28	n	-	s	-	-	-	m	a	-
ἔμφυλον	ἔμφυλος	29	a	-	s	-	-	-	m	a	-
,	,	30	u	-	-	-	-	-	-	-	-
πρίν	πρίν	31	c	-	-	-	-	-	-	-	-
γε	γε	32	d	-	-	-	-	-	-	-	-
Τιβέριος	Τιβέριος	33	n	-	s	-	-	-	m	n	-
Γράκχος	Γράκχος	34	n	-	s	-	-	-	m	n	-
δημαρχῶν	δημαρχέω	35	v	-	s	p	p	a	m	n	-
καὶ	καί	36	c	-	-	-	-	-	-	-	-
νόμους	νόμος	37	n	-	p	-	-	-	m	a	-
ἐσφέρων	εἰσφέρω	38	v	-	s	p	p	a	m	n	-
πρῶτος	πρῶτος	39	a	-	s	-	-	-	m	n	-
ὅδε	ὅδε	40	a	-	s	-	-	-	m	n	_
ἐν	ἐν	41	r	-	-	-	-	-	-	-	-
στάσει	στάσις	42	n	-	s	-	-	-	f	d	-
ἀπώλετο	ἀπόλλυμι	43	v	3	s	a	i	m	-	-	-
καὶ	καί	44	c	-	-	-	-	-	-	-	-
ἐπ’	ἐπί	45	r	-	-	-	-	-	-	-	-
αὐτῷ	αὐτός	46	p	-	s	-	-	-	m	d	-
πολλοὶ	πολύς	47	a	-	p	-	-	-	m	n	-
κατὰ	κατά	48	r	-	-	-	-	-	-	-	-
τὸ	ὁ	49	l	-	s	-	-	-	n	a	-
Καπιτώλιον	Καπιτώλιον	50	n	-	s	-	-	-	n	a	-
εἱλούμενοι	εἱλέω	51	v	-	p	p	p	e	m	n	-
περὶ	περί	52	r	-	-	-	-	-	-	-	-
τὸν	ὁ	53	l	-	s	-	-	-	m	a	-
νεὼν	ναός	54	n	-	s	-	-	-	m	a	-
ἀνῃρέθησαν	ἀναιρέω	55	v	3	p	a	i	p	-	-	-
.	.	56	u	-	-	-	-	-	-	-	-

καὶ	καί	1	d	-	-	-	-	-	-	-	-
οὐκ	οὐ	2	d	-	-	-	-	-	-	-	-
ἀνέσχον	ἀνέχω	3	v	3	p	a	i	a	-	-	-
ἔτι	ἔτι	4	d	-	-	-	-	-	-	-	-
αἱ	ὁ	5	l	-	p	-	-	-	f	n	-
στάσεις	στάσις	6	n	-	p	-	-	-	f	n	-
ἐπὶ	ἐπί	7	r	-	-	-	-	-	-	-	-
τῷδε	ὅδε	8	a	-	s	-	-	-	n	d	_
τῷ	ὁ	9	l	-	s	-	-	-	n	d	-
μύσει	μύσος	10	n	-	s	-	-	-	n	d	-
,	,	11	u	-	-	-	-	-	-	-	-
διαιρουμένων	διαιρέω	12	v	-	p	p	p	e	m	g	-
ἑκάστοτε	ἑκάστοτε	13	d	-	-	-	-	-	-	-	-
σαφῶς	σαφής	14	d	-	-	-	-	-	-	-	p
ἐπ’	ἐπί	15	r	-	-	-	-	-	-	-	-
ἀλλήλοις	ἀλλήλων	16	p	-	p	-	-	-	m	d	-
καὶ	καί	17	d	-	-	-	-	-	-	-	-
ἐγχειρίδια	ἐγχειρίδιον	18	n	-	p	-	-	-	n	a	-
πολλάκις	πολλάκις	19	d	-	-	-	-	-	-	-	-
φερόντων	φέρω	20	v	-	p	p	p	a	m	g	-
κτιννυμένης	κτείνω	21	v	-	s	p	p	e	f	g	-
τέ	τε	22	c	-	-	-	-	-	-	-	-
τινος	τις	23	a	-	s	-	-	-	f	g	_
ἀρχῆς	ἀρχή	24	n	-	s	-	-	-	f	g	-
ἐκ	ἐκ	25	r	-	-	-	-	-	-	-	-
διαστήματος	διάστημα	26	n	-	s	-	-	-	n	g	-
ἐν	ἐν	27	r	-	-	-	-	-	-	-	-
ἱεροῖς	ἱερόν	28	n	-	p	-	-	-	n	d	-
ἢ	ἤ1	29	d	-	-	-	-	-	-	-	-
ἐκκλησίαις	ἐκκλησία	30	n	-	p	-	-	-	f	d	-
ἢ	ἢ	31	c	-	-	-	-	-	-	-	-
ἀγοραῖς	ἀγορά	32	n	-	p	-	-	-	f	d	-
,	,	33	u	-	-	-	-	-	-	-	-
δημάρχων	δήμαρχος	34	n	-	p	-	-	-	m	g	-
ἢ	ἤ1	35	d	-	-	-	-	-	-	-	-
στρατηγῶν	στρατηγός	36	n	-	p	-	-	-	m	g	-
ἢ	ἤ1	37	d	-	-	-	-	-	-	-	-
ὑπάτων	ὕπατος	38	n	-	p	-	-	-	m	g	-
ἢ	ἤ1	39	d	-	-	-	-	-	-	-	-
τῶν	ὁ	40	l	-	p	-	-	-	m	g	-
ἐς	εἰς	41	r	-	-	-	-	-	-	-	-
ταῦτα	οὗτος	42	p	-	p	-	-	-	n	a	-
παραγγελλόντων	παραγγέλλω	43	v	-	p	p	p	a	m	g	-
ἢ	ἢ	44	c	-	-	-	-	-	-	-	-
τῶν	ὁ	45	l	-	p	-	-	-	m	g	-
ἄλλως	ἄλλως	46	d	-	-	-	-	-	-	-	-
ἐπιφανῶν	ἐπιφαίνω	47	v	-	s	f	p	a	m	n	-
.	.	48	u	-	-	-	-	-	-	-	-

ὕβρις	ὕβρις	1	n	-	s	-	-	-	f	n	-
τε	τε	2	d	-	-	-	-	-	-	-	-
ἄκοσμος	ἄκοσμος	3	a	-	s	-	-	-	f	n	-
ἐπεῖχεν	ἐπέχω	4	v	3	s	i	i	a	-	-	-
αἰεὶ	ἀεί	5	d	-	-	-	-	-	-	-	-
δι’	διά	6	r	-	-	-	-	-	-	-	-
ὀλίγου	ὀλίγος	7	a	-	s	-	-	-	n	g	-
καὶ	καί	8	c	-	-	-	-	-	-	-	-
νόμων	νόμος	9	n	-	p	-	-	-	m	g	-
καὶ	καί	10	c	-	-	-	-	-	-	-	-
δίκης	δίκη	11	n	-	s	-	-	-	f	g	-
αἰσχρὰ	αἰσχρός	12	a	-	s	-	-	-	f	n	-
καταφρόνησις	καταφρόνησις	13	n	-	s	-	-	-	f	n	-
.	.	14	u	-	-	-	-	-	-	-	-

προιόντος	πρόειμι1	1	v	-	s	p	p	a	n	g	-
δ’	δέ	2	d	-	-	-	-	-	-	-	-
ἐς	εἰς	3	r	-	-	-	-	-	-	-	-
μέγα	μέγας	4	a	-	s	-	-	-	n	a	-
τοῦ	ὁ	5	l	-	s	-	-	-	n	g	-
κακοῦ	κακός	6	a	-	s	-	-	-	n	g	-
,	,	7	u	-	-	-	-	-	-	-	-
ἐπαναστάσεις	ἐπανάστασις	8	n	-	p	-	-	-	f	n	-
ἐπὶ	ἐπί	9	r	-	-	-	-	-	-	-	-
τὴν	ὁ	10	l	-	s	-	-	-	f	a	-
πολιτείαν	πολιτεία	11	n	-	s	-	-	-	f	a	-
φανεραὶ	φανερός	12	a	-	p	-	-	-	f	n	-
καὶ	καί	13	c	-	-	-	-	-	-	-	-
στρατεῖαι	στρατεία	14	n	-	p	-	-	-	f	n	-
μεγάλαι	μέγας	15	a	-	p	-	-	-	f	n	p
καὶ	καί	16	c	-	-	-	-	-	-	-	-
βίαιοι	βίαιος	17	a	-	p	-	-	-	f	n	-
κατὰ	κατά	18	r	-	-	-	-	-	-	-	-
τῆς	ὁ	19	l	-	s	-	-	-	f	g	-
πατρίδος	πατρίς	20	n	-	s	-	-	-	f	g	-
ἐγίγνοντο	γίγνομαι	21	v	3	p	i	i	e	-	-	-
φυγάδων	φυγάς	22	n	-	p	-	-	-	m	g	-
ἀνδρῶν	ἀνήρ	23	n	-	p	-	-	-	m	g	-
ἢ	ἤ1	24	d	-	-	-	-	-	-	-	-
καταδίκων	κατάδικος	25	a	-	p	-	-	-	m	g	-
ἢ	ἢ	26	c	-	-	-	-	-	-	-	-
περὶ	περί	27	r	-	-	-	-	-	-	-	-
ἀρχῆς	ἀρχή	28	n	-	s	-	-	-	f	g	-
τινος	τις	29	p	-	s	-	-	-	m	g	-
ἢ	ἢ	30	c	-	-	-	-	-	-	-	-
στρατοπέδου	στρατόπεδον	31	n	-	s	-	-	-	n	g	-
φιλονικούντων	φιλονεικέω	32	v	-	p	p	p	a	m	g	-
ἐς	εἰς	33	r	-	-	-	-	-	-	-	-
ἀλλήλους	ἀλλήλων	34	p	-	p	-	-	-	m	a	-
.	.	35	u	-	-	-	-	-	-	-	-

δυναστεῖαί	δυναστεία	1	n	-	p	-	-	-	f	n	-
τε	τε	2	d	-	-	-	-	-	-	-	-
ἦσαν	εἰμί	3	v	3	p	i	i	a	-	-	-
ἤδη	ἤδη	4	d	-	-	-	-	-	-	-	-
κατὰ	κατά	5	r	-	-	-	-	-	-	-	-
πολλὰ	πολύς	6	a	-	p	-	-	-	n	a	-
καὶ	καί	7	c	-	-	-	-	-	-	-	-
στασίαρχοι	στασίαρχος	8	a	-	p	-	-	-	m	n	-
μοναρχικοί	μοναρχικός	9	a	-	p	-	-	-	m	n	-
,	,	10	u	-	-	-	-	-	-	-	-
οἱ	ὁ	11	l	-	p	-	-	-	m	n	-
μὲν	μέν	12	d	-	-	-	-	-	-	-	-
οὐ	οὐ	13	d	-	-	-	-	-	-	-	_
μεθιέντες	μεθίημι	14	v	-	p	p	p	a	m	n	-
ἔτι	ἔτι	15	d	-	-	-	-	-	-	-	-
τὰ	ὁ	16	l	-	p	-	-	-	n	a	-
πιστευθέντα	πιστεύω	17	v	-	p	a	p	p	n	a	-
σφίσιν	σφεῖς	18	p	-	p	-	-	-	m	d	-
ὑπὸ	ὑπό	19	r	-	-	-	-	-	-	-	-
τοῦ	ὁ	20	l	-	s	-	-	-	m	g	-
δήμου	δῆμος	21	n	-	s	-	-	-	m	g	-
στρατόπεδα	στρατόπεδον	22	n	-	p	-	-	-	n	a	-
,	,	23	u	-	-	-	-	-	-	-	-
οἱ	ὁ	24	l	-	p	-	-	-	m	n	-
δὲ	δέ	25	c	-	-	-	-	-	-	-	-
καὶ	καί	26	d	-	-	-	-	-	-	-	-
κατὰ	κατά	27	r	-	-	-	-	-	-	-	-
σφᾶς	σφεῖς	28	p	-	p	-	-	-	m	a	-
ἄνευ	ἄνευ	29	r	-	-	-	-	-	-	-	-
τοῦ	ὁ	30	l	-	s	-	-	-	n	g	-
κοινοῦ	κοινός	31	a	-	s	-	-	-	n	g	-
κατ’	κατά	32	r	-	-	-	-	-	-	-	-
ἀλλήλων	ἀλλήλων	33	p	-	p	-	-	-	m	g	-
ξενολογοῦντες	ξενολογέω	34	v	-	p	p	p	a	m	n	-
.	.	35	u	-	-	-	-	-	-	-	-

ὁπότεροι	ὁπότερος	1	a	-	p	-	-	-	m	n	-
δ’	δέ	2	d	-	-	-	-	-	-	-	-
αὐτῶν	αὐτός	3	p	-	p	-	-	-	m	g	-
τὴν	ὁ	4	l	-	s	-	-	-	f	a	-
πόλιν	πόλις	5	n	-	s	-	-	-	f	a	-
προλάβοιεν	προλαμβάνω	6	v	3	p	a	o	a	-	-	-
,	,	7	u	-	-	-	-	-	-	-	-
τοῖς	ὁ	8	l	-	p	-	-	-	m	d	-
ἑτέροις	ἕτερος	9	a	-	p	-	-	-	m	d	-
ἦν	εἰμί	10	v	3	s	i	i	a	-	-	-
ὁ	ὁ	11	l	-	s	-	-	-	m	n	-
ἀγὼν	ἀγών	12	n	-	s	-	-	-	m	n	-
λόγῳ	λόγος	13	n	-	s	-	-	-	m	d	-
μὲν	μέν	14	d	-	-	-	-	-	-	-	-
ἐπὶ	ἐπί	15	r	-	-	-	-	-	-	-	-
τοὺς	ὁ	16	l	-	p	-	-	-	m	a	-
ἀντιστασιώτας	ἀντιστασιώτης	17	n	-	p	-	-	-	m	a	-
,	,	18	u	-	-	-	-	-	-	-	-
ἔργῳ	ἔργον	19	n	-	s	-	-	-	n	d	-
δ’	δέ	20	c	-	-	-	-	-	-	-	-
ἐπὶ	ἐπί	21	r	-	-	-	-	-	-	-	-
τὴν	ὁ	22	l	-	s	-	-	-	f	a	-
πατρίδα	πατρίς	23	n	-	s	-	-	-	f	a	-
·	·	24	u	-	-	-	-	-	-	-	-

ἐσέβαλλον	εἰσβάλλω	1	v	3	p	i	i	a	-	-	-
γὰρ	γάρ	2	d	-	-	-	-	-	-	-	-
ὡς	ὡς	3	d	-	-	-	-	-	-	-	-
ἐς	εἰς	4	r	-	-	-	-	-	-	-	-
πολεμίαν	πολέμιος	5	a	-	s	-	-	-	f	a	-
,	,	6	u	-	-	-	-	-	-	-	-
καὶ	καί	7	c	-	-	-	-	-	-	-	-
σφαγαὶ	σφαγή	8	n	-	p	-	-	-	f	n	-
τῶν	ὁ	9	l	-	p	-	-	-	m	g	-
ἐν	ἐν	10	r	-	-	-	-	-	-	-	-
ποσὶν	πούς	11	n	-	p	-	-	-	m	d	-
ἐγίγνοντο	γίγνομαι	12	v	3	p	i	i	e	-	-	-
νηλεεῖς	νηλεής	13	a	-	p	-	-	-	f	n	-
καὶ	καί	14	d	-	-	-	-	-	-	-	-
ἄλλων	ἄλλος	15	p	-	p	-	-	-	m	g	-
ἐπὶ	ἐπί	16	r	-	-	-	-	-	-	-	-
θανάτῳ	θάνατος	17	n	-	s	-	-	-	m	d	-
προγραφαὶ	προγραφή	18	n	-	p	-	-	-	f	n	-
καὶ	καί	19	d	-	-	-	-	-	-	-	-
φυγαὶ	φυγή	20	n	-	p	-	-	-	f	n	-
καὶ	καί	21	c	-	-	-	-	-	-	-	-
δημεύσεις	δήμευσις	22	n	-	p	-	-	-	f	n	-
,	,	23	u	-	-	-	-	-	-	-	-
ἐνίων	ἔνιοι	24	a	-	p	-	-	-	m	g	-
δὲ	δέ	25	c	-	-	-	-	-	-	-	-
καὶ	καί	26	d	-	-	-	-	-	-	-	-
βάσανοι	βάσανος	27	n	-	p	-	-	-	f	n	-
πάμπαν	πάμπαν	28	d	-	-	-	-	-	-	-	-
ἐπαχθεῖς	ἐπαχθής	29	a	-	p	-	-	-	f	n	-
.	.	30	u	-	-	-	-	-	-	-	-

ἔργον	ἔργον	1	n	-	s	-	-	-	n	n	-
τε	τε	2	d	-	-	-	-	-	-	-	-
οὐδὲν	οὐδείς	3	a	-	s	-	-	-	n	n	_
ἀηδὲς	ἀηδής	4	a	-	s	-	-	-	n	n	-
ἀπῆν	ἄπειμι1	5	v	3	s	i	i	a	-	-	-
,	,	6	u	-	-	-	-	-	-	-	-
μέχρι	μέχρι	7	c	-	-	-	-	-	-	-	-
τῶνδε	ὅδε	8	a	-	p	-	-	-	m	g	_
τῶν	ὁ	9	l	-	p	-	-	-	m	g	-
στασιάρχων	στασίαρχος	10	a	-	p	-	-	-	m	g	-
εἷς	εἷς	11	n	-	s	-	-	-	m	n	-
ἔτει	ἔτος	12	n	-	s	-	-	-	n	d	-
πεντηκοστῷ	πεντηκοστός	13	a	-	s	-	-	-	n	d	-
μάλιστα	μάλιστα	14	d	-	-	-	-	-	-	-	-
ἀπὸ	ἀπό	15	r	-	-	-	-	-	-	-	-
Γράκχου	Γράκχος	16	n	-	s	-	-	-	m	g	-
,	,	17	u	-	-	-	-	-	-	-	-
Κορνήλιος	Κορνήλιος	18	n	-	s	-	-	-	m	n	-
Σύλλας	Σύλλας	19	n	-	s	-	-	-	m	n	-
,	,	20	u	-	-	-	-	-	-	-	-
κακῷ	κακός	21	a	-	s	-	-	-	n	d	-
τὸ	ὁ	22	l	-	s	-	-	-	n	a	-
κακὸν	κακός	23	a	-	s	-	-	-	n	a	-
ἰώμενος	ἰάομαι	24	v	-	s	p	p	e	m	n	-
μόναρχον	μόναρχος	25	n	-	s	-	-	-	m	a	-
