form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
ὃ	ὅς	1	a	-	s	-	-	-	n	a	_
γὰρ	γάρ	2	d	-	-	-	-	-	-	-	-
ἡμεῖς	ἐγώ	3	p	1	p	-	-	-	m	n	-
ἔχομεν	ἔχω	4	v	1	p	p	i	a	-	-	-
φύσει	φύσις	5	n	-	s	-	-	-	f	d	-
ἀγαθόν	ἀγαθός	6	a	-	s	-	-	-	n	a	-
,	,	7	u	-	-	-	-	-	-	-	-
ἐκείνοις	ἐκεῖνος	8	p	-	p	-	-	-	m	d	-
οὐκ	οὐ	9	d	-	-	-	-	-	-	-	-
ἂν	ἄν1	10	d	-	-	-	-	-	-	-	-
γένοιτο	γίγνομαι	11	v	3	s	a	o	m	-	-	-
διδαχῇ	διδαχή	12	n	-	s	-	-	-	f	d	-
:	:	13	u	-	-	-	-	-	-	-	-

ὃ	ὅς	1	p	-	s	-	-	-	n	a	-
δ᾽	δέ	2	d	-	-	-	-	-	-	-	-
ἐκεῖνοι	ἐκεῖνος	3	p	-	p	-	-	-	m	n	-
ἐπιστήμῃ	ἐπιστήμη	4	n	-	s	-	-	-	f	d	-
προύχουσι	προέχω	5	v	3	p	p	i	a	-	-	-
,	,	6	u	-	-	-	-	-	-	-	-
καθαιρετὸν	καθαιρετός	7	a	-	s	-	-	-	n	n	-
ἡμῖν	ἐγώ	8	p	1	p	-	-	-	m	d	-
ἐστὶ	εἰμί	9	v	3	s	p	i	a	-	-	-
μελέτῃ	μελέτη	10	n	-	s	-	-	-	f	d	-
.	.	11	u	-	-	-	-	-	-	-	-

χρήματα	χρῆμα	1	n	-	p	-	-	-	n	a	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
ὥστε	ὥστε	3	c	-	-	-	-	-	-	-	-
ἔχειν	ἔχω	4	v	-	-	p	n	a	-	-	-
ἐς	εἰς	5	r	-	-	-	-	-	-	-	-
αὐτά	αὐτός	6	p	-	p	-	-	-	n	a	-
,	,	7	u	-	-	-	-	-	-	-	-
οἴσομεν	φέρω	8	v	1	p	f	i	a	-	-	-
:	:	9	u	-	-	-	-	-	-	-	-

ἢ	ἤ1	1	d	-	-	-	-	-	-	-	-
δεινὸν	δεινός	2	a	-	s	-	-	-	n	n	-
ἂν	ἄν1	3	d	-	-	-	-	-	-	-	-
εἴη	εἰμί	4	v	3	s	p	o	a	-	-	-
εἰ	εἰ	5	c	-	-	-	-	-	-	-	-
οἱ	ὁ	6	l	-	p	-	-	-	m	n	-
μὲν	μέν	7	d	-	-	-	-	-	-	-	-
ἐκείνων	ἐκεῖνος	8	p	-	p	-	-	-	m	g	-
ξύμμαχοι	σύμμαχος	9	n	-	p	-	-	-	m	n	-
ἐπὶ	ἐπί	10	r	-	-	-	-	-	-	-	-
δουλείᾳ	δουλεία	11	n	-	s	-	-	-	f	d	-
τῇ	ὁ	12	l	-	s	-	-	-	f	d	-
αὑτῶν	ἑαυτοῦ	13	p	-	p	-	-	-	m	g	-
φέροντες	φέρω	14	v	-	p	p	p	a	m	n	-
οὐκ	οὐ	15	d	-	-	-	-	-	-	-	-
ἀπεροῦσιν	ἀπεράω	16	v	3	p	p	i	a	-	-	-
,	,	17	u	-	-	-	-	-	-	-	-
ἡμεῖς	ἐγώ	18	p	1	p	-	-	-	m	n	-
δ᾽	δέ	19	c	-	-	-	-	-	-	-	-
ἐπὶ	ἐπί	20	r	-	-	-	-	-	-	-	-
τῷ	ὁ	21	l	-	s	-	-	-	n	d	-
τιμωρούμενοι	τιμωρέω	22	v	-	p	p	p	e	m	n	-
τοὺς	ὁ	23	l	-	p	-	-	-	m	a	-
ἐχθροὺς	ἐχθρός	24	a	-	p	-	-	-	m	a	-
καὶ	καί	25	d	-	-	-	-	-	-	-	-
αὐτοὶ	αὐτός	26	p	-	p	-	-	-	m	n	-
ἅμα	ἅμα	27	d	-	-	-	-	-	-	-	-
σῴζεσθαι	σώζω	28	v	-	-	p	n	e	-	-	-
οὐκ	οὐ	29	d	-	-	-	-	-	-	-	-
ἄρα	ἄρα	30	d	-	-	-	-	-	-	-	-
δαπανήσομεν	δαπανάω	31	v	1	p	a	s	a	-	-	-
καὶ	καί	32	c	-	-	-	-	-	-	-	-
ἐπὶ	ἐπί	33	r	-	-	-	-	-	-	-	-
τῷ	ὁ	34	l	-	s	-	-	-	n	d	-
μὴ	μή	35	d	-	-	-	-	-	-	-	-
ὑπ᾽	ὑπό	36	r	-	-	-	-	-	-	-	-
ἐκείνων	ἐκεῖνος	37	p	-	p	-	-	-	m	g	-
αὐτὰ	αὐτός	38	p	-	p	-	-	-	n	a	-
ἀφαιρεθέντες	ἀφαιρέω	39	v	-	p	a	p	p	m	n	-
αὐτοῖς	αὐτός	40	a	-	p	-	-	-	n	d	_
τούτοις	οὗτος	41	p	-	p	-	-	-	n	d	-
κακῶς	κακός	42	d	-	-	-	-	-	-	-	-
πάσχειν	πάσχω	43	v	-	-	p	n	a	-	-	-
.	.	44	u	-	-	-	-	-	-	-	-

ὑπάρχουσι	ὑπάρχω	1	v	3	p	p	i	a	-	-	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
καὶ	καί	3	d	-	-	-	-	-	-	-	-
ἄλλαι	ἄλλος	4	a	-	p	-	-	-	f	n	_
ὁδοὶ	ὁδός2	5	n	-	p	-	-	-	f	n	-
τοῦ	ὁ	6	l	-	s	-	-	-	m	g	-
πολέμου	πόλεμος	7	n	-	s	-	-	-	m	g	-
ἡμῖν	ἐγώ	8	p	1	p	-	-	-	m	d	-
,	,	9	u	-	-	-	-	-	-	-	-
ξυμμάχων	σύμμαχος	10	n	-	p	-	-	-	m	g	-
τε	τε	11	d	-	-	-	-	-	-	-	-
ἀπόστασις	ἀπόστασις	12	n	-	s	-	-	-	f	n	-
,	,	13	u	-	-	-	-	-	-	-	-
μάλιστα	μάλιστα	14	d	-	-	-	-	-	-	-	-
παραίρεσις	παραίρεσις	15	n	-	s	-	-	-	f	n	-
οὖσα	εἰμί	16	v	-	s	p	p	a	f	n	-
τῶν	ὁ	17	l	-	p	-	-	-	f	g	-
προσόδων	πρόσοδος	18	n	-	p	-	-	-	f	g	-
αἷς	ὅς	19	p	-	p	-	-	-	f	d	-
ἰσχύουσι	ἰσχύω	20	v	3	p	p	i	a	-	-	-
,	,	21	u	-	-	-	-	-	-	-	-
καὶ	καί	22	d	-	-	-	-	-	-	-	-
ἐπιτειχισμὸς	ἐπιτειχισμός	23	n	-	s	-	-	-	m	n	-
τῇ	ὁ	24	l	-	s	-	-	-	f	d	-
χώρᾳ	χώρα	25	n	-	s	-	-	-	f	d	-
,	,	26	u	-	-	-	-	-	-	-	-
ἄλλα	ἄλλος	27	p	-	p	-	-	-	n	n	-
τε	τε	28	c	-	-	-	-	-	-	-	-
ὅσα	ὅσος	29	a	-	p	-	-	-	n	a	-
οὐκ	οὐ	30	d	-	-	-	-	-	-	-	-
ἄν	ἄν1	31	d	-	-	-	-	-	-	-	-
τις	τις	32	p	-	s	-	-	-	m	n	-
νῦν	νῦν	33	d	-	-	-	-	-	-	-	-
προΐδοι	προεῖδον	34	v	3	s	a	o	a	-	-	-
.	.	35	u	-	-	-	-	-	-	-	-

ἥκιστα	ἥκιστος	1	a	-	p	-	-	-	n	a	-
γὰρ	γάρ	2	d	-	-	-	-	-	-	-	-
πόλεμος	πόλεμος	3	n	-	s	-	-	-	m	n	-
ἐπὶ	ἐπί	4	r	-	-	-	-	-	-	-	-
ῥητοῖς	ῥητός	5	a	-	p	-	-	-	n	d	-
χωρεῖ	χωρέω	6	v	3	s	p	i	a	-	-	-
,	,	7	u	-	-	-	-	-	-	-	-
αὐτὸς	αὐτός	8	p	-	s	-	-	-	m	n	-
δὲ	δέ	9	c	-	-	-	-	-	-	-	-
ἀφ᾽	ἀπό	10	r	-	-	-	-	-	-	-	-
αὑτοῦ	ἑαυτοῦ	11	p	-	s	-	-	-	m	g	-
τὰ	ὁ	12	l	-	p	-	-	-	n	a	-
πολλὰ	πολύς	13	a	-	p	-	-	-	n	a	-
τεχνᾶται	τεχνάομαι	14	v	3	s	p	i	e	-	-	-
πρὸς	πρός	15	r	-	-	-	-	-	-	-	-
τὸ	ὁ	16	l	-	s	-	-	-	n	a	-
παρατυγχάνον	παρατυγχάνω	17	v	-	s	p	p	a	n	a	-
:	:	18	u	-	-	-	-	-	-	-	-

ἐν	ἐν	1	r	-	-	-	-	-	-	-	-
ᾧ	ὅς	2	p	-	s	-	-	-	m	d	-
ὁ	ὁ	3	l	-	s	-	-	-	m	n	-
μὲν	μέν	4	d	-	-	-	-	-	-	-	-
εὐοργήτως	εὐόργητος	5	d	-	-	-	-	-	-	-	_
αὐτῷ	αὐτός	6	p	-	s	-	-	-	m	d	-
προσομιλήσας	προσομιλέω	7	v	-	s	a	p	a	m	n	-
βεβαιότερος	βέβαιος	8	a	-	s	-	-	-	m	n	c
,	,	9	u	-	-	-	-	-	-	-	-
ὁ	ὁ	10	l	-	s	-	-	-	m	n	-
δ᾽	δέ	11	c	-	-	-	-	-	-	-	-
ὀργισθεὶς	ὀργίζω	12	v	-	s	a	p	p	m	n	-
περὶ	περί	13	r	-	-	-	-	-	-	-	-
αὐτὸν	αὐτός	14	p	-	s	-	-	-	m	a	-
οὐκ	οὐ	15	d	-	-	-	-	-	-	-	-
ἐλάσσω	ἐλάσσων	16	a	-	p	-	-	-	n	a	c
πταίει	πταίω	17	v	3	s	p	i	a	-	-	-
.	.	18	u	-	-	-	-	-	-	-	-

ἐνθυμώμεθα	ἐνθυμέομαι	1	v	1	p	p	s	e	-	-	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
καὶ	καί	3	d	-	-	-	-	-	-	-	-
ὅτι	ὅτι2	4	c	-	-	-	-	-	-	-	-
εἰ	εἰ	5	c	-	-	-	-	-	-	-	-
μὲν	μέν	6	d	-	-	-	-	-	-	-	-
ἡμῶν	ἐγώ	7	p	1	p	-	-	-	m	g	-
ἦσαν	εἰμί	8	v	3	p	i	i	a	-	-	-
ἑκάστοις	ἕκαστος	9	a	-	p	-	-	-	m	d	-
πρὸς	πρός	10	r	-	-	-	-	-	-	-	-
ἀντιπάλους	ἀντίπαλος	11	a	-	p	-	-	-	m	a	-
περὶ	περί	12	r	-	-	-	-	-	-	-	-
γῆς	γῆ	13	n	-	s	-	-	-	f	g	-
ὅρων	ὅρος	14	n	-	p	-	-	-	m	g	-
αἱ	ὁ	15	l	-	p	-	-	-	f	n	-
διαφοραί	διαφορά	16	n	-	p	-	-	-	f	n	-
,	,	17	u	-	-	-	-	-	-	-	-
οἰστὸν	οἰστός	18	a	-	s	-	-	-	n	n	-
ἂν	ἄν1	19	d	-	-	-	-	-	-	-	-
ἦν	εἰμί	20	v	3	s	i	i	a	-	-	-
:	:	21	u	-	-	-	-	-	-	-	-

νῦν	νῦν	1	d	-	-	-	-	-	-	-	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
πρὸς	πρός	3	r	-	-	-	-	-	-	-	-
ξύμπαντάς	σύμπας	4	a	-	p	-	-	-	m	a	-
τε	τε	5	d	-	-	-	-	-	-	-	-
ἡμᾶς	ἐγώ	6	p	1	p	-	-	-	m	a	-
Ἀθηναῖοι	Ἀθηναῖος	7	n	-	p	-	-	-	m	n	-
ἱκανοὶ	ἱκανός	8	a	-	p	-	-	-	m	n	-
καὶ	καί	9	c	-	-	-	-	-	-	-	-
κατὰ	κατά	10	r	-	-	-	-	-	-	-	-
πόλιν	πόλις	11	n	-	s	-	-	-	f	a	-
ἔτι	ἔτι	12	d	-	-	-	-	-	-	-	-
δυνατώτεροι	δυνατός	13	a	-	p	-	-	-	m	n	c
,	,	14	u	-	-	-	-	-	-	-	-
ὥστε	ὥστε	15	c	-	-	-	-	-	-	-	-
εἰ	εἰ	16	c	-	-	-	-	-	-	-	-
μὴ	μή	17	d	-	-	-	-	-	-	-	-
καὶ	καί	18	d	-	-	-	-	-	-	-	-
ἁθρόοι	ἀθρόος	19	a	-	p	-	-	-	m	n	-
καὶ	καί	20	d	-	-	-	-	-	-	-	-
κατὰ	κατά	21	r	-	-	-	-	-	-	-	-
ἔθνη	ἔθνος	22	n	-	p	-	-	-	n	a	-
καὶ	καί	23	c	-	-	-	-	-	-	-	-
ἕκαστον	ἕκαστος	24	a	-	s	-	-	-	n	a	-
ἄστυ	ἄστυ	25	n	-	s	-	-	-	n	a	-
μιᾷ	εἷς	26	a	-	s	-	-	-	f	d	-
γνώμῃ	γνώμη	27	n	-	s	-	-	-	f	d	-
ἀμυνούμεθα	ἀμύνω	28	v	1	p	f	i	m	-	-	-
αὐτούς	αὐτός	29	p	-	p	-	-	-	m	a	-
,	,	30	u	-	-	-	-	-	-	-	-
δίχα	δίχα	31	d	-	-	-	-	-	-	-	-
γε	γε	32	d	-	-	-	-	-	-	-	-
ὄντας	εἰμί	33	v	-	p	p	p	a	m	a	-
ἡμᾶς	ἐγώ	34	p	1	p	-	-	-	m	a	-
ἀπόνως	ἄπονος	35	d	-	-	-	-	-	-	-	_
χειρώσονται	χειρόω	36	v	3	p	f	i	m	-	-	-
.	.	37	u	-	-	-	-	-	-	-	-

καὶ	καί	1	d	-	-	-	-	-	-	-	-
τὴν	ὁ	2	l	-	s	-	-	-	f	a	-
ἧσσαν	ἧσσα	3	n	-	s	-	-	-	f	a	-
,	,	4	u	-	-	-	-	-	-	-	-
εἰ	εἰ	5	c	-	-	-	-	-	-	-	-
καὶ	καί	6	d	-	-	-	-	-	-	-	-
δεινόν	δεινός	7	a	-	s	-	-	-	n	n	-
τῳ	τις	8	p	-	s	-	-	-	m	d	-
ἀκοῦσαι	ἀκούω	9	v	-	-	a	n	a	-	-	-
,	,	10	u	-	-	-	-	-	-	-	-
ἴστω	οἶδα	11	v	3	s	r	m	a	-	-	-
οὐκ	οὐ	12	d	-	-	-	-	-	-	-	-
ἄλλο	ἄλλος	13	a	-	s	-	-	-	n	a	_
τι	τις	14	p	-	s	-	-	-	n	a	-
φέρουσαν	φέρω	15	v	-	s	p	p	a	f	a	-
ἢ	ἤ1	16	c	-	-	-	-	-	-	-	-
ἄντικρυς	ἄντικρυς	17	d	-	-	-	-	-	-	-	-
δουλείαν	δουλεία	18	n	-	s	-	-	-	f	a	-
:	:	19	u	-	-	-	-	-	-	-	-

ὃ	ὅς	1	p	-	s	-	-	-	n	a	-
καὶ	καί	2	d	-	-	-	-	-	-	-	-
λόγῳ	λόγος	3	n	-	s	-	-	-	m	d	-
ἐνδοιασθῆναι	ἐνδοιάζω	4	v	-	-	a	n	p	-	-	-
αἰσχρὸν	αἰσχρός	5	a	-	s	-	-	-	n	n	-
τῇ	ὁ	6	l	-	s	-	-	-	f	d	-
Πελοποννήσῳ	Πελοπόννησος	7	n	-	s	-	-	-	f	d	-
καὶ	καί	8	c	-	-	-	-	-	-	-	-
πόλεις	πόλις	9	n	-	p	-	-	-	f	a	-
τοσάσδε	τοσόσδε	10	a	-	p	-	-	-	f	a	_
ὑπὸ	ὑπό	11	r	-	-	-	-	-	-	-	-
μιᾶς	εἷς	12	a	-	s	-	-	-	f	g	-
κακοπαθεῖν	κακοπαθέω	13	v	-	-	p	n	a	-	-	-
.	.	14	u	-	-	-	-	-	-	-	-

ἐν	ἐν	1	r	-	-	-	-	-	-	-	-
ᾧ	ὅς	2	p	-	s	-	-	-	n	d	-
ἢ	ἤ1	3	d	-	-	-	-	-	-	-	-
δικαίως	δίκαιος	4	d	-	-	-	-	-	-	-	-
δοκοῖμεν	δοκέω	5	v	1	p	p	o	a	-	-	-
ἂν	ἄν1	6	d	-	-	-	-	-	-	-	-
πάσχειν	πάσχω	7	v	-	-	p	n	a	-	-	-
ἢ	ἤ1	8	c	-	-	-	-	-	-	-	-
διὰ	διά	9	r	-	-	-	-	-	-	-	-
δειλίαν	δειλία	10	n	-	s	-	-	-	f	a	-
ἀνέχεσθαι	ἀνέχω	11	v	-	-	p	n	e	-	-	-
καὶ	καί	12	c	-	-	-	-	-	-	-	-
τῶν	ὁ	13	l	-	p	-	-	-	m	g	-
πατέρων	πατήρ	14	n	-	p	-	-	-	m	g	-
χείρους	χείρων	15	a	-	p	-	-	-	m	a	c
φαίνεσθαι	φαίνω	16	v	-	-	p	n	e	-	-	-
,	,	17	u	-	-	-	-	-	-	-	-
οἳ	ὅς	18	p	-	p	-	-	-	m	n	-
τὴν	ὁ	19	l	-	s	-	-	-	f	a	-
Ἑλλάδα	Ἑλλάς	20	n	-	s	-	-	-	f	a	-
ἠλευθέρωσαν	ἐλευθερόω	21	v	3	p	a	i	a	-	-	-
,	,	22	u	-	-	-	-	-	-	-	-
ἡμεῖς	ἐγώ	23	p	1	p	-	-	-	m	n	-
δὲ	δέ	24	d	-	-	-	-	-	-	-	-
οὐ	οὐ	25	d	-	-	-	-	-	-	-	-
-δ᾽	-δ᾽	26	d	-	-	-	-	-	-	-	-
ἡμῖν	ἐγώ	27	p	1	p	-	-	-	m	d	-
αὐτοῖς	αὐτός	28	a	-	p	-	-	-	m	d	_
βεβαιοῦμεν	βεβαιόω	29	v	1	p	p	i	a	-	-	-
αὐτό	αὐτός	30	p	-	s	-	-	-	n	a	-
,	,	31	u	-	-	-	-	-	-	-	-
τύραννον	τύραννος	32	n	-	s	-	-	-	m	a	-
δὲ	δέ	33	d	-	-	-	-	-	-	-	-
ἐῶμεν	ἐάω	34	v	1	p	p	i	a	-	-	-
ἐγκαθεστάναι	ἐγκαθίστημι	35	v	-	-	r	n	a	-	-	-
πόλιν	πόλις	36	n	-	s	-	-	-	f	a	-
,	,	37	u	-	-	-	-	-	-	-	-
τοὺς	ὁ	38	l	-	p	-	-	-	m	a	-
δ᾽	δέ	39	c	-	-	-	-	-	-	-	-
ἐν	ἐν	40	r	-	-	-	-	-	-	-	-
μιᾷ	εἷς	41	a	-	s	-	-	-	f	d	-
μονάρχους	μόναρχος	42	n	-	p	-	-	-	m	a	-
ἀξιοῦμεν	ἀξιόω	43	v	1	p	p	i	a	-	-	-
καταλύειν	καταλύω	44	v	-	-	p	n	a	-	-	-
.	.	45	u	-	-	-	-	-	-	-	-

καὶ	καί	1	d	-	-	-	-	-	-	-	-
οὐκ	οὐ	2	d	-	-	-	-	-	-	-	-
ἴσμεν	οἶδα	3	v	1	p	r	i	a	-	-	-
ὅπως	ὅπως	4	c	-	-	-	-	-	-	-	-
τάδε	ὅδε	5	p	-	p	-	-	-	n	n	-
