form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
οὐδὲ	οὐδέ	8	c	-	-	-	-	-	-	-	-
μισθίοις	μίσθιος	9	a	-	p	-	-	-	m	d	-
ἐποιήσατο	ποιέω	10	v	3	s	a	i	m	-	-	-
παιδαγωγοῖς	παιδαγωγός	11	n	-	p	-	-	-	m	d	-
ὁ	ὁ	12	l	-	s	-	-	-	m	n	-
Λυκοῦργος	Λυκοῦργος	13	n	-	s	-	-	-	m	n	-
,	,	14	u	-	-	-	-	-	-	-	-
οὐδ ̓	οὐδέ	15	c	-	-	-	-	-	-	-	-
ἐξῆν	ἔξεστι	16	v	3	s	i	i	a	-	-	-
ἑκάστῳ	ἕκαστος	17	a	-	s	-	-	-	m	d	-
τρέφειν	τρέφω	18	v	-	-	p	n	a	-	-	-
οὐδὲ	οὐδέ	19	c	-	-	-	-	-	-	-	-
παιδεύειν	παιδεύω	20	v	-	-	p	n	a	-	-	-
ὡς	ὡς	21	c	-	-	-	-	-	-	-	-
ἐβούλετο	βούλομαι	22	v	3	s	i	i	e	-	-	-
τὸν	ὁ	23	l	-	s	-	-	-	m	a	-
υἱόν	υἱός	24	n	-	s	-	-	-	m	a	-
,	,	25	u	-	-	-	-	-	-	-	-
ἀλλὰ	ἀλλά	26	c	-	-	-	-	-	-	-	-
πάντας	πᾶς	27	a	-	p	-	-	-	m	a	-
εὐθὺς	εὐθύς2	28	d	-	-	-	-	-	-	-	-
ἑπταετεῖς	ἑπταετής	29	a	-	p	-	-	-	m	a	-
γενομένους	γίγνομαι	30	v	-	p	a	p	m	m	a	-
παραλαμβάνων	παραλαμβάνω	31	v	-	s	p	p	a	m	n	-
αὐτὸς	αὐτός	32	p	-	s	-	-	-	m	n	-
εἰς	εἰς	33	r	-	-	-	-	-	-	-	-
ἀγέλας	ἀγέλη	34	n	-	p	-	-	-	f	a	-
κατελόχιζε	καταλοχίζω	35	v	3	s	i	i	a	-	-	-
,	,	36	u	-	-	-	-	-	-	-	-
καὶ	καί	37	c	-	-	-	-	-	-	-	-
συννόμους	σύννομος	38	a	-	p	-	-	-	m	a	-
ποιῶν	ποιέω	39	v	-	s	p	i	a	m	n	-
καὶ	καί	40	c	-	-	-	-	-	-	-	-
συντρόφους	σύντροφος	41	a	-	p	-	-	-	m	a	-
μετ ̓	μετά	42	r	-	-	-	-	-	-	-	-
ἀλλήλων	ἀλλήλων	43	p	-	p	-	-	-	m	g	-
εἴθιζε	ἐθίζω	44	v	3	s	i	i	a	-	-	-
συμπαίζειν	συμπαίζω	45	v	-	-	p	n	a	-	-	-
καὶ	καί	46	c	-	-	-	-	-	-	-	-
συσχολάζειν	συσχολάζω	47	v	-	-	p	n	a	-	-	-
.	.	48	u	-	-	-	-	-	-	-	-

ἄρχοντα	ἄρχων	1	n	-	s	-	-	-	m	a	-
δ̓	δέ	2	d	-	-	-	-	-	-	-	-
αὑτοῖς	ἑαυτοῦ	3	p	-	p	-	-	-	m	d	-
παρίστατο	παρίστημι	4	v	3	s	i	i	e	-	-	-
τῆς	ὁ	5	l	-	s	-	-	-	f	g	-
ἀγέλης	ἀγέλη	6	n	-	s	-	-	-	f	g	-
τὸν	ὁ	7	l	-	s	-	-	-	m	a	-
τῷ	ὁ	8	l	-	s	-	-	-	n	d	-
φρονεῖν	φρονέω	9	v	-	-	p	n	a	-	-	-
διαφέροντα	διαφέρω	10	v	-	s	p	p	a	m	a	-
καὶ	καί	11	c	-	-	-	-	-	-	-	-
θυμοειδέστατον	θυμοειδής	12	a	-	s	-	-	-	m	a	s
ἐν	εἰς	13	r	-	-	-	-	-	-	-	-
τῷ	ὁ	14	l	-	s	-	-	-	n	d	-
μάχεσθαι	μάχομαι	15	v	-	-	p	n	e	-	-	-
:	:	16	u	-	-	-	-	-	-	-	-

καὶ	καί	1	d	-	-	-	-	-	-	-	-
πρὸς	πρός	2	r	-	-	-	-	-	-	-	-
τοῦτον	οὗτος	3	p	-	s	-	-	-	m	a	-
ἀφεώρων	ἀφοράω	4	v	3	p	i	i	a	-	-	-
καὶ	καί	5	d	-	-	-	-	-	-	-	-
προστάττοντος	προστάσσω	6	v	-	s	p	p	a	m	g	-
ἠκροῶντο	ἀκροάομαι	7	v	3	p	i	i	m	-	-	-
καὶ	καί	8	c	-	-	-	-	-	-	-	-
κολάζοντος	κολάζω	9	v	-	s	p	p	a	m	g	-
ἐκαρτέρουν	καρτερέω	10	v	3	p	i	i	a	-	-	-
,	,	11	u	-	-	-	-	-	-	-	-
ὥστε	ὥστε	12	c	-	-	-	-	-	-	-	-
τὴν	ὁ	13	l	-	s	-	-	-	f	a	-
παιδείαν	παιδεία	14	n	-	s	-	-	-	f	a	-
εἶναι	εἰμί	15	v	-	-	p	n	a	-	-	-
μελέτην	μελέτη	16	n	-	s	-	-	-	f	a	-
εὐπειθείας	εὐπείθεια	17	n	-	p	-	-	-	f	a	-
.	.	18	u	-	-	-	-	-	-	-	-

ἐπεσκόπουν	ἐπισκοπέω	1	v	3	p	i	i	a	-	-	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
οἱ	ὁ	3	l	-	p	-	-	-	m	n	-
πρεσβύτεροι	πρέσβυς	4	a	-	p	-	-	-	m	n	-
παίζοντας	παίζω	5	v	-	p	p	p	a	m	a	-
αὐτούς	αὐτός	6	p	-	p	-	-	-	m	a	-
,	,	7	u	-	-	-	-	-	-	-	-
καὶ	καί	8	d	-	-	-	-	-	-	-	-
τὰ	ὁ	9	l	-	p	-	-	-	n	a	-
πολλὰ	πολύς	10	a	-	p	-	-	-	n	a	-
μάχας	μάχη	11	n	-	p	-	-	-	f	a	-
τινὰς	τις	12	a	-	p	-	-	-	f	a	-
ἐμβάλλοντες	ἐμβάλλω	13	v	-	p	p	p	a	m	n	-
ἀεὶ	ἀεί	14	d	-	-	-	-	-	-	-	-
καὶ	καί	15	c	-	-	-	-	-	-	-	-
φιλονεικίας	φιλονεικία	16	n	-	p	-	-	-	f	a	-
,	,	17	u	-	-	-	-	-	-	-	-
οὐ	οὐ	18	d	-	-	-	-	-	-	-	-
παρέργως	παρέργως	19	d	-	-	-	-	-	-	-	-
κατεμάνθανον	καταμανθάνω	20	v	3	p	i	i	a	-	-	-
ὁποῖός	ὁποῖος	21	a	-	s	-	-	-	m	n	-
ἐστι	εἰμί	22	v	3	s	p	i	a	-	-	-
τὴν	ὁ	23	l	-	s	-	-	-	f	a	-
φύσιν	φύσις	24	n	-	s	-	-	-	f	a	-
ἕκαστος	ἕκαστος	25	a	-	s	-	-	-	m	n	-
αὐτῶν	αὐτός	26	p	-	p	-	-	-	m	g	-
πρὸς	πρός	27	r	-	-	-	-	-	-	-	-
τὸ	ὁ	28	l	-	s	-	-	-	n	a	-
τολμᾶν	τολμάω	29	v	-	s	p	p	a	m	v	-
καὶ	καί	30	c	-	-	-	-	-	-	-	-
μὴ	μή	31	d	-	-	-	-	-	-	-	-
φυγομαχεῖν	φυγομαχέω	32	v	-	-	p	n	a	-	-	-
ἐν	εἰς	33	r	-	-	-	-	-	-	-	-
ταῖς	ὁ	34	l	-	p	-	-	-	f	d	-
ἁμίλλαις	ἅμιλλα	35	n	-	p	-	-	-	f	d	-
.	.	36	u	-	-	-	-	-	-	-	-

γράμματα	γράμμα	1	n	-	p	-	-	-	n	a	-
μὲν	μέν	2	d	-	-	-	-	-	-	-	-
οὖν	οὖν	3	d	-	-	-	-	-	-	-	-
ἕνεκα	ἕνεκα	4	r	-	-	-	-	-	-	-	-
τῆς	ὁ	5	l	-	s	-	-	-	f	g	-
χρείας	χρεία	6	n	-	s	-	-	-	f	g	-
ἐμάνθανον	μανθάνω	7	v	3	p	i	i	a	-	-	-
:	:	8	u	-	-	-	-	-	-	-	-

ἡ	ὁ	1	l	-	s	-	-	-	f	n	-
δ̓	δέ	2	d	-	-	-	-	-	-	-	-
ἄλλη	ἄλλος	3	a	-	s	-	-	-	f	n	-
πᾶσα	πᾶς	4	a	-	s	-	-	-	f	n	-
παιδεία	παιδεία	5	n	-	d	-	-	-	f	n	-
πρὸς	πρός	6	r	-	-	-	-	-	-	-	-
τὸ	ὁ	7	l	-	s	-	-	-	n	a	-
ἄρχεσθαι	ἄρχω	8	v	-	-	p	n	e	-	-	-
καλῶς	καλός	9	d	-	-	-	-	-	-	-	-
ἐγίνετο	γίγνομαι	10	v	3	s	i	i	e	-	-	-
καὶ	καί	11	d	-	-	-	-	-	-	-	-
καρτερεῖν	καρτερέω	12	v	-	-	p	n	a	-	-	-
πονοῦντα	πονέω	13	v	-	s	p	p	a	m	a	-
καὶ	καί	14	c	-	-	-	-	-	-	-	-
νικᾶν	νικάω	15	v	-	-	p	n	a	-	-	-
μαχόμενον	μάχομαι	16	v	-	s	p	p	e	m	a	-
.	.	17	u	-	-	-	-	-	-	-	-

διὸ	διό	1	d	-	-	-	-	-	-	-	-
καὶ	καί	2	d	-	-	-	-	-	-	-	-
τῆς	ὁ	3	l	-	s	-	-	-	f	g	-
ἡλικίας	ἡλικία	4	n	-	s	-	-	-	f	g	-
προερχομένης	προέρχομαι	5	v	-	s	p	p	e	f	g	-
ἐπέτεινον	ἐπιτείνω	6	v	3	p	i	i	a	-	-	-
αὐτῶν	αὐτός	7	p	-	p	-	-	-	m	g	-
τὴν	ὁ	8	l	-	s	-	-	-	f	a	-
ἄσκησιν	ἄσκησις	9	n	-	s	-	-	-	f	a	-
,	,	10	u	-	-	-	-	-	-	-	-
ἐν	εἰς	11	r	-	-	-	-	-	-	-	-
χρῷ	χρώς	12	n	-	s	-	-	-	m	d	-
τε	τε	13	c	-	-	-	-	-	-	-	-
κείροντες	κείρω	14	v	-	p	p	p	a	m	n	-
καὶ	καί	15	d	-	-	-	-	-	-	-	-
βαδίζειν	βαδίζω	16	v	-	-	p	n	a	-	-	-
ἀνυποδήτους	ἀνυπόδητος	17	a	-	p	-	-	-	m	a	-
παίζειν	παίζω	18	v	-	-	p	n	a	-	-	-
τε	τε	19	c	-	-	-	-	-	-	-	-
γυμνοὺς	γυμνός	20	a	-	p	-	-	-	m	a	-
ὡς	ὡς	21	d	-	-	-	-	-	-	-	-
τὰ	ὁ	22	l	-	p	-	-	-	n	a	-
πολλὰ	πολύς	23	a	-	p	-	-	-	n	a	-
συνεθίζοντες	συνεθίζω	24	v	-	p	p	p	a	m	n	-
.	.	25	u	-	-	-	-	-	-	-	-

γενόμενοι	γίγνομαι	1	v	-	p	a	p	m	m	n	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
δωδεκαετεῖς	δωδεκαετής	3	a	-	p	-	-	-	m	n	-
ἄνευ	ἄνευ	4	r	-	-	-	-	-	-	-	-
χιτῶνος	χιτών	5	n	-	s	-	-	-	m	g	-
ἤδη	ἤδη	6	d	-	-	-	-	-	-	-	-
διετέλουν	διατελέω	7	v	3	p	i	i	a	-	-	-
,	,	8	u	-	-	-	-	-	-	-	-
ἓν	εἷς	9	a	-	s	-	-	-	n	a	-
ἱμάτιον	ἱμάτιον	10	n	-	s	-	-	-	n	a	-
εἰς	εἰς	11	r	-	-	-	-	-	-	-	-
τὸν	ὁ	12	l	-	s	-	-	-	m	a	-
ἐνιαυτὸν	ἐνιαυτός	13	n	-	s	-	-	-	m	a	-
λαμβάνοντες	λαμβάνω	14	v	-	p	p	p	a	m	n	-
,	,	15	u	-	-	-	-	-	-	-	-
αὐχμηροὶ	αὐχμηρός	16	a	-	p	-	-	-	m	n	-
τὰ	ὁ	17	l	-	p	-	-	-	n	a	-
σώματα	σῶμα	18	n	-	p	-	-	-	n	a	-
καὶ	καί	19	c	-	-	-	-	-	-	-	-
λουτρῶν	λουτρόν	20	n	-	p	-	-	-	n	g	-
καὶ	καί	21	c	-	-	-	-	-	-	-	-
ἀλειμμάτων	ἄλειμμα	22	n	-	p	-	-	-	n	g	-
ἄπειροι	ἄπειρος1	23	a	-	p	-	-	-	m	n	-
:	:	24	u	-	-	-	-	-	-	-	-

πλὴν	πλήν	1	r	-	-	-	-	-	-	-	-
ὀλίγας	ὀλίγος	2	a	-	p	-	-	-	f	a	-
ἡμέρας	ἡμέρα	3	n	-	p	-	-	-	f	a	-
τινὰς	τις	4	a	-	p	-	-	-	f	a	-
τοῦ	ὁ	5	l	-	p	-	-	-	m	g	-
ἐνιαυτοῦ	ἐνιαυτός	6	n	-	s	-	-	-	m	g	-
τῆς	ὁ	7	l	-	s	-	-	-	f	g	-
τοιαύτης	τοιοῦτος	8	a	-	s	-	-	-	f	g	-
φιλανθρωπίας	φιλανθρωπία	9	n	-	s	-	-	-	f	g	-
μετεῖχον	μετέχω	10	v	3	p	i	i	a	-	-	-
.	.	11	u	-	-	-	-	-	-	-	-

ἐκάθευδον	κατά-καθεύδω	1	v	3	p	i	i	a	-	-	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
ὁμοῦ	ὁμοῦ	3	d	-	-	-	-	-	-	-	-
κατ ̓	κατά	4	r	-	-	-	-	-	-	-	-
ἴλην	ἴλη	5	n	-	s	-	-	-	f	a	-
καὶ	καί	6	c	-	-	-	-	-	-	-	-
ἀγέλην	ἀγέλη	7	n	-	s	-	-	-	f	a	-
ἐπὶ	ἐπί	8	r	-	-	-	-	-	-	-	-
στιβάδων	στιβάς	9	n	-	p	-	-	-	f	g	-
,	,	10	u	-	-	-	-	-	-	-	-
ἃς	ὅς	11	p	-	p	-	-	-	f	a	-
αὑτοῖς	ἑαυτοῦ	12	p	-	p	-	-	-	m	d	-
συνεφόρουν	συνεφοράω	13	v	3	p	i	i	a	-	-	-
,	,	14	u	-	-	-	-	-	-	-	-
τοῦ	ὁ	15	l	-	p	-	-	-	m	g	-
