form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
ἐν	ἐν	15	r	-	-	-	-	-	-	-	-
Ἅιδου	Ἅιδης	16	n	-	s	-	-	-	m	g	-
,	,	17	u	-	-	-	-	-	-	-	-
τοσοῦτον	τοσοῦτος	18	p	-	s	-	-	-	n	a	-
ἀπὸ	ἀπό	19	r	-	-	-	-	-	-	-	-
γῆς	γῆ	20	n	-	s	-	-	-	f	g	-
ἔχων	ἔχω	21	v	-	s	p	p	a	m	n	-
διάστημα	διάστημα	22	n	-	s	-	-	-	n	a	-
ὅσον	ὅσον	23	p	-	s	-	-	-	n	a	-
ἀπ̓	ἀπό	24	r	-	-	-	-	-	-	-	-
οὐρανοῦ	οὐρανός	25	n	-	s	-	-	-	m	g	-
γῆ	γῆ	26	n	-	s	-	-	-	f	n	-
)	)	27	u	-	-	-	-	-	-	-	-
,	,	28	u	-	-	-	-	-	-	-	-
τεκνοῖ	τεκνόω	29	v	3	s	p	i	a	-	-	-
δὲ	δέ	30	d	-	-	-	-	-	-	-	-
αὖθις	αὖθις	31	d	-	-	-	-	-	-	-	-
ἐκ	ἐκ	32	r	-	-	-	-	-	-	-	-
Γῆς	Γαῖα	33	n	-	s	-	-	-	f	g	-
παῖδας	παῖς	34	n	-	p	-	-	-	m	a	-
μὲν	μέν	35	d	-	-	-	-	-	-	-	-
τοὺς	ὁ	36	l	-	p	-	-	-	m	a	-
Τιτᾶνας	Τιτάν	37	n	-	p	-	-	-	m	a	-
προσαγορευθέντας	προσαγορεύω	38	v	-	p	a	p	p	m	a	-
,	,	39	u	-	-	-	-	-	-	-	-
Ὠκεανὸν	Ὠκεανός	40	n	-	s	-	-	-	m	a	-
Κοῖον	Κοῖος	41	n	-	s	-	-	-	m	a	-
Ὑπερίονα	Ὑπερίων	42	n	-	s	-	-	-	m	a	-
Κρεῖον	Κρεῖος	43	n	-	s	-	-	-	m	a	-
Ἰαπετὸν	Ἰαπετός	44	n	-	s	-	-	-	m	a	-
καὶ	καί	45	c	-	-	-	-	-	-	-	-
νεώτατον	νέος	46	a	-	s	-	-	-	m	a	s
ἁπάντων	ἅπας	47	a	-	p	-	-	-	m	g	-
Κρόνον	Κρόνος	48	n	-	s	-	-	-	m	a	-
,	,	49	u	-	-	-	-	-	-	-	-
θυγατέρας	θυγάτηρ	50	n	-	p	-	-	-	f	a	-
δὲ	δέ	51	d	-	-	-	-	-	-	-	-
τὰς	ὁ	52	l	-	p	-	-	-	f	a	-
κληθείσας	καλέω	53	v	-	p	a	p	p	f	a	-
Τιτανίδας	Τιτανίς	54	n	-	p	-	-	-	f	a	-
,	,	55	u	-	-	-	-	-	-	-	-
Τηθὺν	Τηθύς	56	n	-	s	-	-	-	f	a	-
Ῥέαν	Ῥέα	57	n	-	s	-	-	-	f	a	-
Θέμιν	Θέμις	58	n	-	s	-	-	-	f	a	-
Μνημοσύνην	Μνημοσύνη	59	n	-	s	-	-	-	f	a	-
Φοίβην	Φοίβη	60	n	-	s	-	-	-	f	a	-
Διώνην	Διώνη	61	n	-	s	-	-	-	f	a	-
Θείαν	Θείη	62	n	-	s	-	-	-	f	a	-
.	.	63	u	-	-	-	-	-	-	-	-

ἀγανακτοῦσα	ἀγανακτέω	1	v	-	s	p	p	a	f	n	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
Γῆ	Γαῖα	3	n	-	s	-	-	-	f	n	-
ἐπὶ	ἐπί	4	r	-	-	-	-	-	-	-	-
τῇ	ὁ	5	l	-	s	-	-	-	f	d	-
ἀπωλείᾳ	ἀπώλεια	6	n	-	s	-	-	-	f	d	-
τῶν	ὁ	7	l	-	p	-	-	-	m	g	-
εἰς	εἰς	8	r	-	-	-	-	-	-	-	-
Τάρταρον	Τάρταρος	9	n	-	s	-	-	-	m	a	-
ῥιφέντων	ῥίπτω	10	v	-	p	a	p	p	m	g	-
παίδων	παῖς	11	n	-	p	-	-	-	m	g	-
πείθει	πείθω	12	v	3	s	p	i	a	-	-	-
τοὺς	ὁ	13	l	-	p	-	-	-	m	a	-
Τιτᾶνας	Τιτάν	14	n	-	p	-	-	-	m	a	-
ἐπιθέσθαι	ἐπιτίθημι	15	v	-	-	a	n	e	-	-	-
τῷ	ὁ	16	l	-	s	-	-	-	m	d	-
πατρί	πατήρ	17	n	-	s	-	-	-	m	d	-
,	,	18	u	-	-	-	-	-	-	-	-
καὶ	καί	19	c	-	-	-	-	-	-	-	-
δίδωσιν	δίδωμι	20	v	3	s	p	i	a	-	-	-
ἀδαμαντίνην	ἀδαμάντινος	21	a	-	s	-	-	-	f	a	-
ἅρπην	ἅρπη	22	n	-	s	-	-	-	f	a	-
Κρόνῳ	Κρόνος	23	n	-	s	-	-	-	m	d	-
.	.	24	u	-	-	-	-	-	-	-	-

οἱ	ὁ	1	p	-	p	-	-	-	m	n	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
Ὠκεανοῦ	Ὠκεανός	3	n	-	s	-	-	-	m	g	-
χωρὶς	χωρίς	4	r	-	-	-	-	-	-	-	-
ἐπιτίθενται	ἐπιτίθημι	5	v	3	p	p	i	e	-	-	-
,	,	6	u	-	-	-	-	-	-	-	-
καὶ	καί	7	c	-	-	-	-	-	-	-	-
Κρόνος	Κρόνος	8	n	-	s	-	-	-	m	n	-
ἀποτεμὼν	ἀποτέμνω	9	v	-	s	a	p	a	m	n	-
τὰ	ὁ	10	l	-	p	-	-	-	n	a	-
αἰδοῖα	αἰδοῖος	11	a	-	p	-	-	-	n	a	-
τοῦ	ὁ	12	l	-	s	-	-	-	m	g	-
πατρὸς	πατήρ	13	n	-	s	-	-	-	m	g	-
εἰς	εἰς	14	r	-	-	-	-	-	-	-	-
τὴν	ὁ	15	l	-	s	-	-	-	f	a	-
θάλασσαν	θάλασσα	16	n	-	s	-	-	-	f	a	-
ἀφίησεν	ἀφίημι	17	v	3	s	a	i	a	-	-	-
.	.	18	u	-	-	-	-	-	-	-	-

ἐκ	ἐκ	1	r	-	-	-	-	-	-	-	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
τῶν	ὁ	3	l	-	p	-	-	-	m	g	-
σταλαγμῶν	σταλαγμός	4	n	-	p	-	-	-	m	g	-
τοῦ	ὁ	5	l	-	s	-	-	-	n	g	-
ῥέοντος	ῥέω	6	v	-	s	p	p	a	n	g	-
αἵματος	αἷμα	7	n	-	s	-	-	-	n	g	-
ἐρινύες	Ἐρινύς	8	n	-	p	-	-	-	f	n	-
ἐγένοντο	γίγνομαι	9	v	3	p	a	i	m	-	-	-
,	,	10	u	-	-	-	-	-	-	-	-
Ἀληκτὼ	Ἀληκτώ	11	n	-	s	-	-	-	f	n	-
Τισιφόνη	Τισιφόνη	12	n	-	s	-	-	-	f	n	-
Μέγαιρα	Μεγαίρα	13	n	-	s	-	-	-	f	n	-
.	.	14	u	-	-	-	-	-	-	-	-

τῆς	ὁ	1	l	-	s	-	-	-	f	g	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
ἀρχῆς	ἀρχή	3	n	-	s	-	-	-	f	g	-
ἐκβαλόντες	ἐκβάλλω	4	v	-	p	a	p	a	m	n	-
τούς	ὁ	5	l	-	p	-	-	-	m	a	-
τε	τε	6	d	-	-	-	-	-	-	-	-
καταταρταρωθέντας	καταταρταρόω	7	v	-	p	a	p	p	m	a	-
ἀνήγαγον	ἀνάγω	8	v	3	p	a	i	a	-	-	-
ἀδελφοὺς	ἀδελφός	9	n	-	p	-	-	-	m	a	-
καὶ	καί	10	c	-	-	-	-	-	-	-	-
τὴν	ὁ	11	l	-	s	-	-	-	f	a	-
ἀρχὴν	ἀρχή	12	n	-	s	-	-	-	f	a	-
Κρόνῳ	Κρόνος	13	n	-	s	-	-	-	m	d	-
παρέδοσαν	παραδίδωμι	14	v	3	p	a	i	a	-	-	-
.	.	15	u	-	-	-	-	-	-	-	-

ὁ	ὁ	1	p	-	s	-	-	-	m	n	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
τούτους	οὗτος	3	p	-	p	-	-	-	m	a	-
μὲν	μέν	4	d	-	-	-	-	-	-	-	-
ἐν	ἐν	5	r	-	-	-	-	-	-	-	-
τῷ	ὁ	6	l	-	s	-	-	-	m	d	-
Ταρτάρῳ	Τάρταρος	7	n	-	s	-	-	-	m	d	-
πάλιν	πάλιν	8	d	-	-	-	-	-	-	-	-
δήσας	δέω	9	v	-	s	a	p	a	m	n	-
καθεῖρξε	κατείργω	10	v	3	s	a	i	a	-	-	-
,	,	11	u	-	-	-	-	-	-	-	-
τὴν	ὁ	12	l	-	s	-	-	-	f	a	-
δὲ	δέ	13	d	-	-	-	-	-	-	-	-
ἀδελφὴν	ἀδελφή	14	n	-	s	-	-	-	f	a	-
Ῥέαν	Ῥέα	15	n	-	s	-	-	-	f	a	-
γήμας	γαμέω	16	v	-	s	a	p	a	m	n	-
,	,	17	u	-	-	-	-	-	-	-	-
ἐπειδὴ	ἐπεί	18	c	-	-	-	-	-	-	-	-
Γῆ	Γαῖα	19	n	-	s	-	-	-	f	n	-
τε	τε	20	d	-	-	-	-	-	-	-	-
καὶ	καί	21	c	-	-	-	-	-	-	-	-
Οὐρανὸς	Οὐρανός	22	n	-	s	-	-	-	m	n	-
ἐθεσπιῴδουν	θεσπιῳδέω	23	v	3	p	i	i	a	-	-	-
αὐτῷ	αὐτός	24	p	-	s	-	-	-	m	d	-
λέγοντες	λέγω	25	v	-	p	p	p	a	m	n	-
ὑπὸ	ὑπό	26	r	-	-	-	-	-	-	-	-
παιδὸς	παῖς	27	n	-	s	-	-	-	m	g	-
ἰδίου	ἴδιος	28	a	-	s	-	-	-	m	g	-
τὴν	ὁ	29	l	-	s	-	-	-	f	a	-
ἀρχὴν	ἀρχή	30	n	-	s	-	-	-	f	a	-
ἀφαιρεθήσεσθαι	ἀφαιρέω	31	v	-	-	f	n	p	-	-	-
,	,	32	u	-	-	-	-	-	-	-	-
κατέπινε	καταπίνω	33	v	3	s	i	i	a	-	-	-
τὰ	ὁ	34	l	-	p	-	-	-	n	a	-
γεννώμενα	γεννάω	35	v	-	p	p	p	e	n	a	-
.	.	36	u	-	-	-	-	-	-	-	-

καὶ	καί	1	c	-	-	-	-	-	-	-	-
πρώτην	πρῶτος	2	a	-	s	-	-	-	f	a	-
μὲν	μέν	3	d	-	-	-	-	-	-	-	-
γεννηθεῖσαν	γεννάω	4	v	-	s	a	p	p	f	a	-
Ἑστίαν	Ἑστία	5	n	-	s	-	-	-	f	a	-
κατέπιεν	καταπίνω	6	v	3	s	a	i	a	-	-	-
,	,	7	u	-	-	-	-	-	-	-	-
εἶτα	εἶτα	8	d	-	-	-	-	-	-	-	-
Δήμητραν	Δημήτηρ	9	n	-	s	-	-	-	f	a	-
καὶ	καί	10	c	-	-	-	-	-	-	-	-
Ἥραν	Ἥρα	11	n	-	s	-	-	-	f	a	-
,	,	12	u	-	-	-	-	-	-	-	-
μεθ̓	μετά	13	r	-	-	-	-	-	-	-	-
ἃς	ὅς	14	p	-	p	-	-	-	f	a	-
Πλούτωνα	Πλούτων	15	n	-	s	-	-	-	m	a	-
καὶ	καί	16	c	-	-	-	-	-	-	-	-
Ποσειδῶνα	Ποσειδῶν	17	n	-	s	-	-	-	m	a	-
.	.	18	u	-	-	-	-	-	-	-	-

ὀργισθεῖσα	ὀργίζω	1	v	-	s	a	p	p	f	n	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
ἐπὶ	ἐπί	3	r	-	-	-	-	-	-	-	-
τούτοις	οὗτος	4	p	-	p	-	-	-	n	d	-
Ῥέα	Ῥέα	5	n	-	s	-	-	-	f	n	-
παραγίνεται	παραγίγνομαι	6	v	3	s	p	i	e	-	-	-
μὲν	μέν	7	d	-	-	-	-	-	-	-	-
εἰς	εἰς	8	r	-	-	-	-	-	-	-	-
Κρήτην	Κρήτη	9	n	-	s	-	-	-	f	a	-
,	,	10	u	-	-	-	-	-	-	-	-
ὁπηνίκα	ὁπηνίκα	11	d	-	-	-	-	-	-	-	-
τὸν	ὁ	12	l	-	s	-	-	-	m	a	-
Δία	Ζεύς	13	n	-	s	-	-	-	m	a	-
ἐγκυμονοῦσα	ἐγκυμονέω	14	v	-	s	p	p	a	f	n	-
ἐτύγχανε	τυγχάνω	15	v	3	s	i	i	a	-	-	-
,	,	16	u	-	-	-	-	-	-	-	-
γεννᾷ	γεννάω	17	v	3	s	p	i	a	-	-	-
δὲ	δέ	18	d	-	-	-	-	-	-	-	-
ἐν	ἐν	19	r	-	-	-	-	-	-	-	-
ἄντρῳ	ἄντρον	20	n	-	s	-	-	-	n	d	-
τῆς	ὁ	21	l	-	s	-	-	-	f	g	-
Δίκτης	Δίκτη	22	n	-	s	-	-	-	f	g	-
Δία	Ζεύς	23	n	-	s	-	-	-	m	a	-
.	.	24	u	-	-	-	-	-	-	-	-

καὶ	καί	1	c	-	-	-	-	-	-	-	-
τοῦτον	οὗτος	2	p	-	s	-	-	-	m	a	-
μὲν	μέν	3	d	-	-	-	-	-	-	-	-
δίδωσι	δίδωμι	4	v	3	s	p	i	a	-	-	-
τρέφεσθαι	τρέφω	5	v	-	-	p	n	e	-	-	-
Κούρησί	Κούρητες	6	n	-	p	-	-	-	m	d	-
τε	τε	7	d	-	-	-	-	-	-	-	-
καὶ	καί	8	c	-	-	-	-	-	-	-	-
ταῖς	ὁ	9	l	-	p	-	-	-	f	d	-
Μελισσέως	Μελισσεύς	10	n	-	s	-	-	-	m	g	-
παισὶ	παῖς	11	n	-	p	-	-	-	f	d	-
νύμφαις	νύμφη	12	n	-	p	-	-	-	f	d	-
,	,	13	u	-	-	-	-	-	-	-	-
Ἀδραστείᾳ	Ἀδράστεια	14	n	-	s	-	-	-	f	d	-
τε	τε	15	d	-	-	-	-	-	-	-	-
καὶ	καί	16	c	-	-	-	-	-	-	-	-
Ἴδῃ	Ἴδη	17	n	-	s	-	-	-	f	d	-
.	.	18	u	-	-	-	-	-	-	-	-

αὗται	οὗτος	1	p	-	p	-	-	-	f	n	-
μὲν	μέν	2	d	-	-	-	-	-	-	-	-
οὖν	οὖν	3	d	-	-	-	-	-	-	-	-
τὸν	ὁ	4	l	-	s	-	-	-	m	a	-
παῖδα	παῖς	5	n	-	s	-	-	-	m	a	-
ἔτρεφον	τρέφω	6	v	3	p	i	i	a	-	-	-
τῷ	ὁ	7	l	-	s	-	-	-	n	d	-
τῆς	ὁ	8	l	-	s	-	-	-	f	g	-
Ἀμαλθείας	Ἀμαλθεία	9	n	-	s	-	-	-	f	g	-
γάλακτι	γάλα	10	n	-	s	-	-	-	n	d	-
,	,	11	u	-	-	-	-	-	-	-	-
οἱ	ὁ	12	l	-	p	-	-	-	m	n	-
δὲ	δέ	13	d	-	-	-	-	-	-	-	-
Κούρητες	Κούρητες	14	n	-	p	-	-	-	m	n	-
ἔνοπλοι	ἔνοπλος	15	a	-	p	-	-	-	m	n	-
ἐν	ἐν	16	r	-	-	-	-	-	-	-	-
τῷ	ὁ	17	l	-	s	-	-	-	n	d	-
ἄντρῳ	ἄντρον	18	n	-	s	-	-	-	n	d	-
τὸ	ὁ	19	l	-	s	-	-	-	n	a	-
βρέφος	βρέφος	20	n	-	s	-	-	-	n	a	-
φυλάσσοντες	φυλάσσω	21	v	-	p	p	p	a	m	n	-
τοῖς	ὁ	22	l	-	p	-	-	-	n	d	-
δόρασι	δόρυ	23	n	-	p	-	-	-	n	d	-
τὰς	ὁ	24	l	-	p	-	-	-	f	a	-
ἀσπίδας	ἀσπίς	25	n	-	p	-	-	-	f	a	-
συνέκρουον	συγκρούω	26	v	3	p	i	i	a	-	-	-
,	,	27	u	-	-	-	-	-	-	-	-
ἵνα	ἵνα	28	c	-	-	-	-	-	-	-	-
μὴ	μὴ	29	d	-	-	-	-	-	-	-	-
τῆς	ὁ	30	l	-	s	-	-	-	f	g	-
τοῦ	ὁ	31	l	-	s	-	-	-	m	g	-
παιδὸς	παῖς	32	n	-	s	-	-	-	m	g	-
φωνῆς	φωνή	33	n	-	s	-	-	-	f	g	-
ὁ	ὁ	34	l	-	s	-	-	-	m	n	-
Κρόνος	Κρόνος	35	n	-	s	-	-	-	m	n	-
ἀκούσῃ	ἀκούω	36	v	3	s	a	s	a	-	-	-
.	.	37	u	-	-	-	-	-	-	-	-

Ῥέα	Ῥέα	1	n	-	s	-	-	-	f	n	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
λίθον	λίθος	3	n	-	s	-	-	-	m	a	-
σπαργανώσασα	σπαργανόω	4	v	-	s	a	p	a	f	n	-
δέδωκε	δίδωμι	5	v	3	s	r	i	a	-	-	-
Κρόνῳ	Κρόνος	6	n	-	s	-	-	-	m	d	-
καταπιεῖν	καταπίνω	7	v	-	-	a	n	a	-	-	-
ὡς	ὡς	8	c	-	-	-	-	-	-	-	-
τὸν	ὁ	9	l	-	s	-	-	-	m	a	-
γεγεννημένον	γεννάω	10	v	-	s	r	p	e	m	a	-
παῖδα	παῖς	11	n	-	s	-	-	-	m	a	-
.	.	12	u	-	-	-	-	-	-	-	-

ἐπειδὴ	ἐπεί	1	c	-	-	-	-	-	-	-	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
Ζεὺς	Ζεύς	3	n	-	s	-	-	-	m	n	-
ἐγενήθη	γίγνομαι	4	v	3	s	a	i	p	-	-	-
τέλειος	τέλειος	5	a	-	s	-	-	-	m	n	-
,	,	6	u	-	-	-	-	-	-	-	-
λαμβάνει	λαμβάνω	7	v	3	s	p	i	a	-	-	-
Μῆτιν	Μῆτις	8	n	-	s	-	-	-	f	a	-
τὴν	ὁ	9	p	-	s	-	-	-	f	a	-
Ὠκεανοῦ	Ὠκεανός	10	n	-	s	-	-	-	m	g	-
συνεργόν	συνεργός	11	a	-	s	-	-	-	f	a	-
,	,	12	u	-	-	-	-	-	-	-	-
ἣ	ὅς	13	p	-	s	-	-	-	f	n	-
δίδωσι	δίδωμι	14	v	3	s	p	i	a	-	-	-
Κρόνῳ	Κρόνος	15	n	-	s	-	-	-	m	d	-
καταπιεῖν	καταπίνω	16	v	-	-	a	n	a	-	-	-
φάρμακον	φάρμακον	17	n	-	s	-	-	-	n	a	-
,	,	18	u	-	-	-	-	-	-	-	-
ὑφ̓	ὑπό	19	r	-	-	-	-	-	-	-	-
οὗ	ὅς	20	p	-	s	-	-	-	n	g	-
ἐκεῖνος	ἐκεῖνος	21	p	-	s	-	-	-	m	n	-
ἀναγκασθεὶς	ἀναγκάζω	22	v	-	s	a	p	p	m	n	-
πρῶτον	πρῶτος	23	a	-	s	-	-	-	m	a	-
μὲν	μέν	24	d	-	-	-	-	-	-	-	-
ἐξεμεῖ	ἐξεμέω	25	v	3	s	p	i	a	-	-	-
τὸν	ὁ	26	l	-	s	-	-	-	m	a	-
λίθον	λίθος	27	n	-	s	-	-	-	m	a	-
,	,	28	u	-	-	-	-	-	-	-	-
ἔπειτα	ἔπειτα	29	d	-	-	-	-	-	-	-	-
τοὺς	ὁ	30	l	-	p	-	-	-	m	a	-
παῖδας	παῖς	31	n	-	p	-	-	-	m	a	-
οὓς	ὅς	32	p	-	p	-	-	-	m	a	-
κατέπιε	καταπίνω	33	v	3	s	a	i	a	-	-	-
·	·	34	u	-	-	-	-	-	-	-	-

μεθ̓	μετά	1	r	-	-	-	-	-	-	-	-
ὧν	ὅς	2	p	-	p	-	-	-	m	g	-
Ζεὺς	Ζεύς	3	n	-	s	-	-	-	m	n	-
τὸν	ὁ	4	l	-	s	-	-	-	m	a	-
πρὸς	πρός	5	r	-	-	-	-	-	-	-	-
Κρόνον	Κρόνος	6	n	-	s	-	-	-	m	a	-
καὶ	καί	7	c	-	-	-	-	-	-	-	-
Τιτᾶνας	Τιτάν	8	n	-	p	-	-	-	m	a	-
ἐξήνεγκε	ἐκφέρω	9	v	3	s	a	i	a	-	-	-
πόλεμον	πόλεμος	10	n	-	s	-	-	-	m	a	-
.	.	11	u	-	-	-	-	-	-	-	-

μαχομένων	μάχομαι	1	v	-	p	p	p	e	m	g	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
αὐτῶν	αὐτός	3	p	-	p	-	-	-	m	g	-
ἐνιαυτοὺς	ἐνιαυτός	4	n	-	p	-	-	-	m	a	-
δέκα	δέκα	5	m	-	-	-	-	-	-	-	-
ἡ	ὁ	6	l	-	s	-	-	-	f	n	-
Γῆ	Γαῖα	7	n	-	s	-	-	-	f	n	-
τῷ	ὁ	8	l	-	s	-	-	-	m	d	-
Διὶ	Ζεύς	9	n	-	s	-	-	-	m	d	-
ἔχρησε	χράω	10	v	3	s	a	i	a	-	-	-
τὴν	ὁ	11	l	-	s	-	-	-	f	a	-
νίκην	νίκη	12	n	-	s	-	-	-	f	a	-
,	,	13	u	-	-	-	-	-	-	-	-
τοὺς	ὁ	14	l	-	p	-	-	-	m	a	-
καταταρταρωθέντας	καταταρταρόω	15	v	-	p	a	p	p	m	a	-
ἂν	ἐάν	16	c	-	-	-	-	-	-	-	-
ἔχῃ	ἔχω	17	v	3	s	p	s	a	-	-	-
συμμάχους	σύμμαχος	18	a	-	p	-	-	-	m	a	-
·	·	19	u	-	-	-	-	-	-	-	-

ὁ	ὁ	1	p	-	s	-	-	-	m	n	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
τὴν	ὁ	3	l	-	s	-	-	-	f	a	-
φρουροῦσαν	φρουρέω	4	v	-	s	p	p	a	f	a	-
αὐτῶν	αὐτός	5	p	-	p	-	-	-	n	g	-
τὰ	ὁ	6	l	-	p	-	-	-	n	a	-
δεσμὰ	δεσμός	7	n	-	p	-	-	-	n	a	-
Κάμπην	Κάμπη	8	n	-	s	-	-	-	f	a	-
ἀποκτείνας	ἀποκτείνω	9	v	-	s	a	p	a	m	n	-
ἔλυσε	λύω	10	v	3	s	a	i	a	-	-	-
.	.	11	u	-	-	-	-	-	-	-	-

καὶ	καί	1	c	-	-	-	-	-	-	-	-
Κύκλωπες	Κύκλωψ	2	n	-	p	-	-	-	m	n	-
τότε	τότε	3	d	-	-	-	-	-	-	-	-
Διὶ	Ζεύς	4	n	-	s	-	-	-	m	d	-
μὲν	μέν	5	d	-	-	-	-	-	-	-	-
διδόασι	δίδωμι	6	v	3	p	p	i	a	-	-	-
βροντὴν	βροντή	7	n	-	s	-	-	-	f	a	-
καὶ	καί	8	c	-	-	-	-	-	-	-	-
ἀστραπὴν	ἀστραπή	9	n	-	s	-	-	-	f	a	-
καὶ	καί	10	c	-	-	-	-	-	-	-	-
κεραυνόν	κεραυνός	11	n	-	s	-	-	-	m	a	-
,	,	12	u	-	-	-	-	-	-	-	-
Πλούτωνι	Πλούτων	13	n	-	s	-	-	-	m	d	-
δὲ	δέ	14	d	-	-	-	-	-	-	-	-
κυνέην	κυνέη	15	n	-	s	-	-	-	f	a	-
,	,	16	u	-	-	-	-	-	-	-	-
Ποσειδῶνι	Ποσειδῶν	17	n	-	s	-	-	-	m	d	-
